,code,var_name
2228,3285510,Seed cotton Production
2229,2895312,Sesame seed Area harvested
2230,2895419,Sesame seed Yield
2231,2895510,Sesame seed Production
2232,9765111,Sheep Stocks
2233,11865510,"Silk, raw Production"
2234,11855510,"Silk-worm cocoons, reelable Production"
2235,10255420,"Skins, goat, fresh Yield"
2236,10255510,"Skins, goat, fresh Production"
2237,10255320,"Skins, goat, fresh Producing Animals/Slaughtered"
2238,9955420,"Skins, sheep, fresh Yield"
2239,9955510,"Skins, sheep, fresh Production"
2240,9955320,"Skins, sheep, fresh Producing Animals/Slaughtered"
2241,7235312,Spices nes Area harvested
2242,7235419,Spices nes Yield
2243,7235510,Spices nes Production
2244,1575312,Sugar beet Area harvested
2245,1575419,Sugar beet Yield
2246,1575510,Sugar beet Production
2247,1565312,Sugar cane Area harvested
2248,1565419,Sugar cane Yield
2249,1565510,Sugar cane Production
2250,1625510,Sugar Raw Centrifugal Production
2251,2675312,Sunflower seed Area harvested
2252,2675419,Sunflower seed Yield
2253,2675510,Sunflower seed Production
2254,4635312,"Vegetables, fresh nes Area harvested"
2255,4635419,"Vegetables, fresh nes Yield"
2256,4635510,"Vegetables, fresh nes Production"
2257,2225312,"Walnuts, with shell Area harvested"
2258,2225419,"Walnuts, with shell Yield"
2259,2225510,"Walnuts, with shell Production"
2260,5675312,Watermelons Area harvested
2261,5675419,Watermelons Yield
2262,5675510,Watermelons Production
2263,155312,Wheat Area harvested
2264,155419,Wheat Yield
2265,155510,Wheat Production
2266,9875510,"Wool, greasy Production"
2267,18065417,Beef and Buffalo Meat Yield/Carcass Weight
2268,18065510,Beef and Buffalo Meat Production
2269,18065320,Beef and Buffalo Meat Producing Animals/Slaughtered
2270,18115510,Butter and Ghee Production
2271,17465111,Cattle and Buffaloes Stocks
2272,17175312,"Cereals, Total Area harvested"
2273,17175419,"Cereals, Total Yield"
2274,17175510,"Cereals, Total Production"
2275,17455510,Cheese (All Kinds) Production
2276,18045312,"Citrus Fruit, Total Area harvested"
2277,18045419,"Citrus Fruit, Total Yield"
2278,18045510,"Citrus Fruit, Total Production"
2279,17835410,Eggs Primary Yield
2280,17835510,Eggs Primary Production
2281,17835313,Eggs Primary Laying
2282,17385312,Fruit Primary Area harvested
2283,17385419,Fruit Primary Yield
2284,17385510,Fruit Primary Production
2285,18085424,"Meat, Poultry Yield/Carcass Weight"
2286,18085510,"Meat, Poultry Production"
2287,18085321,"Meat, Poultry Producing Animals/Slaughtered"
2288,17655510,"Meat, Total Production"
2289,17805420,"Milk, Total Yield"
2290,17805510,"Milk, Total Production"
2291,17805318,"Milk, Total Milk Animals"
2292,18415510,"Oilcrops, Cake Equivalent Production"
2293,17325510,"Oilcrops, Oil Equivalent Production"
2294,20295112,Poultry Birds Stocks
2295,17265312,"Pulses, Total Area harvested"
2296,17265419,"Pulses, Total Yield"
2297,17265510,"Pulses, Total Production"
2298,17205312,"Roots and Tubers, Total Area harvested"
2299,17205419,"Roots and Tubers, Total Yield"
2300,17205510,"Roots and Tubers, Total Production"
2301,18075417,Sheep and Goat Meat Yield/Carcass Weight
2302,18075510,Sheep and Goat Meat Production
2303,18075320,Sheep and Goat Meat Producing Animals/Slaughtered
2304,17495111,Sheep and Goats Stocks
2305,17235312,Sugar Crops Primary Area harvested
2306,17235419,Sugar Crops Primary Yield
2307,17235510,Sugar Crops Primary Production
2308,17295312,"Treenuts, Total Area harvested"
2309,17295419,"Treenuts, Total Yield"
2310,17295510,"Treenuts, Total Production"
2311,17355312,Vegetables Primary Area harvested
2312,17355419,Vegetables Primary Yield
2313,17355510,Vegetables Primary Production
2314,1765312,"Beans, dry Area harvested"
2315,1765419,"Beans, dry Yield"
2316,1765510,"Beans, dry Production"
2317,4145312,"Beans, green Area harvested"
2318,4145419,"Beans, green Yield"
2319,4145510,"Beans, green Production"
2320,11815114,Beehives Stocks
2321,515510,Beer of barley Production
2322,11835314,Beeswax Prod Popultn
2323,1815312,"Broad beans, horse beans, dry Area harvested"
2324,1815419,"Broad beans, horse beans, dry Yield"
2325,1815510,"Broad beans, horse beans, dry Production"
2326,9465111,Buffaloes Stocks
2327,3585312,Cabbages and other brassicas Area harvested
2328,3585419,Cabbages and other brassicas Yield
2329,3585510,Cabbages and other brassicas Production
2330,4265312,Carrots and turnips Area harvested
2331,4265419,Carrots and turnips Yield
2332,4265510,Carrots and turnips Production
2333,3935312,Cauliflowers and broccoli Area harvested
2334,3935419,Cauliflowers and broccoli Yield
2335,3935510,Cauliflowers and broccoli Production
2336,9015510,"Cheese, whole cow milk Production"
2337,5315312,Cherries Area harvested
2338,5315419,Cherries Yield
2339,5315510,Cherries Production
2340,5305312,"Cherries, sour Area harvested"
2341,5305419,"Cherries, sour Yield"
2342,5305510,"Cherries, sour Production"
2343,2205312,Chestnut Area harvested
2344,2205419,Chestnut Yield
2345,2205510,Chestnut Production
2346,4015312,"Chillies and peppers, green Area harvested"
2347,4015419,"Chillies and peppers, green Yield"
2348,4015510,"Chillies and peppers, green Production"
2349,3975312,Cucumbers and gherkins Area harvested
2350,3975419,Cucumbers and gherkins Yield
2351,3975510,Cucumbers and gherkins Production
2352,5775312,Dates Area harvested
2353,5775419,Dates Yield
2354,5775510,Dates Production
2355,10685112,Ducks Stocks
2356,3995312,Eggplants (aubergines) Area harvested
2357,3995419,Eggplants (aubergines) Yield
2358,3995510,Eggplants (aubergines) Production
2359,10915510,"Eggs, other bird, in shell Production"
2360,10915513,"Eggs, other bird, in shell Production"
2361,10915313,"Eggs, other bird, in shell Laying"
2362,10375510,"Fat, pigs Production"
2363,10375320,"Fat, pigs Producing Animals/Slaughtered"
2364,4065312,Garlic Area harvested
2365,4065419,Garlic Yield
2366,4065510,Garlic Production
2367,10725112,Geese and guinea fowls Stocks
2368,11825422,"Honey, natural Yield"
2369,11825314,"Honey, natural Prod Popultn"
2370,6775312,Hops Area harvested
2371,6775419,Hops Yield
2372,6775510,Hops Production
2373,4075312,"Leeks, other alliaceous vegetables Area harvested"
2374,4075419,"Leeks, other alliaceous vegetables Yield"
2375,4075510,"Leeks, other alliaceous vegetables Production"
2376,4975312,Lemons and limes Area harvested
2377,4975419,Lemons and limes Yield
2378,4975510,Lemons and limes Production
2379,3725312,Lettuce and chicory Area harvested
2380,3725419,Lettuce and chicory Yield
2381,3725510,Lettuce and chicory Production
2382,12425510,"Margarine, short Production"
2383,11665510,Meat nes Production
2384,10975320,"Meat, horse Producing Animals/Slaughtered"
2385,10355417,"Meat, pig Yield/Carcass Weight"
2386,10355510,"Meat, pig Production"
2387,10355320,"Meat, pig Producing Animals/Slaughtered"
2388,10805424,"Meat, turkey Yield/Carcass Weight"
2389,10805510,"Meat, turkey Production"
2390,10805321,"Meat, turkey Producing Animals/Slaughtered"
2391,9515420,"Milk, whole fresh buffalo Yield"
2392,9515510,"Milk, whole fresh buffalo Production"
2393,9515318,"Milk, whole fresh buffalo Milk Animals"
2394,4495312,Mushrooms and truffles Area harvested
2395,4495510,Mushrooms and truffles Production
2396,755312,Oats Area harvested
2397,755419,Oats Yield
2398,755510,Oats Production
2399,10985320,"Offals, horses Producing Animals/Slaughtered"
2400,10365510,"Offals, pigs, edible Production"
2401,10365320,"Offals, pigs, edible Producing Animals/Slaughtered"
2402,2445510,"Oil, groundnut Production"
2403,2575510,"Oil, palm Production"
2404,2375510,"Oil, soybean Production"
2405,4305312,Okra Area harvested
2406,4305419,Okra Yield
2407,4305510,Okra Production
2408,4025312,"Onions, shallots, green Area harvested"
2409,4025419,"Onions, shallots, green Yield"
2410,4025510,"Onions, shallots, green Production"
2411,4175312,"Peas, green Area harvested"
2412,4175419,"Peas, green Yield"
2413,4175510,"Peas, green Production"
2414,10345111,Pigs Stocks
2415,3945312,"Pumpkins, squash and gourds Area harvested"
2416,3945419,"Pumpkins, squash and gourds Yield"
2417,3945510,"Pumpkins, squash and gourds Production"
2418,5235312,Quinces Area harvested
2419,5235419,Quinces Yield
2420,5235510,Quinces Production
2421,715312,Rye Area harvested
2422,715419,Rye Yield
2423,715510,Rye Production
2424,835312,Sorghum Area harvested
2425,835419,Sorghum Yield
2426,835510,Sorghum Production
2427,2365312,Soybeans Area harvested
2428,2365419,Soybeans Yield
2429,2365510,Soybeans Production
2430,3735312,Spinach Area harvested
2431,3735419,Spinach Yield
2432,3735510,Spinach Production
2433,5445312,Strawberries Area harvested
2434,5445419,Strawberries Yield
2435,5445510,Strawberries Production
2436,4955312,"Tangerines, mandarins, clementines, satsumas Area harvested"
2437,4955419,"Tangerines, mandarins, clementines, satsumas Yield"
2438,4955510,"Tangerines, mandarins, clementines, satsumas Production"
2439,8265312,"Tobacco, unmanufactured Area harvested"
2440,8265419,"Tobacco, unmanufactured Yield"
2441,8265510,"Tobacco, unmanufactured Production"
2442,3885312,Tomatoes Area harvested
2443,3885419,Tomatoes Yield
2444,3885510,Tomatoes Production
2445,10795112,Turkeys Stocks
2446,4205312,"Vegetables, leguminous nes Area harvested"
2447,4205419,"Vegetables, leguminous nes Yield"
2448,4205510,"Vegetables, leguminous nes Production"
2449,2055312,Vetches Area harvested
2450,2055419,Vetches Yield
2451,2055510,Vetches Production
2452,5645510,Wine Production
2453,3665312,Artichokes Area harvested
2454,3665419,Artichokes Yield
2455,3665510,Artichokes Production
2456,4865312,Bananas Area harvested
2457,4865419,Bananas Yield
2458,4865510,Bananas Production
2459,4615312,Carobs Area harvested
2460,4615419,Carobs Yield
2461,4615510,Carobs Production
2462,9045510,"Cheese, skimmed cow milk Production"
2463,1915312,Chick peas Area harvested
2464,1915419,Chick peas Yield
2465,1915510,Chick peas Production
2466,6895312,"Chillies and peppers, dry Area harvested"
2467,6895419,"Chillies and peppers, dry Yield"
2468,6895510,"Chillies and peppers, dry Production"
2469,6035312,"Fruit, tropical fresh nes Area harvested"
2470,6035510,"Fruit, tropical fresh nes Production"
2471,5075312,Grapefruit (inc. pomelos) Area harvested
2472,5075419,Grapefruit (inc. pomelos) Yield
2473,5075510,Grapefruit (inc. pomelos) Production
2474,2425312,"Groundnuts, with shell Area harvested"
2475,2425419,"Groundnuts, with shell Yield"
2476,2425510,"Groundnuts, with shell Production"
2477,2015312,Lentils Area harvested
2478,2015419,Lentils Yield
2479,2015510,Lentils Production
2480,10975417,"Meat, horse Yield/Carcass Weight"
2481,10975510,"Meat, horse Production"
2482,11415424,"Meat, rabbit Yield/Carcass Weight"
2483,11415510,"Meat, rabbit Production"
2484,11415321,"Meat, rabbit Producing Animals/Slaughtered"
2485,10985510,"Offals, horses Production"
2486,2715510,"Oil, rapeseed Production"
2487,2815510,"Oil, safflower Production"
2488,1875312,"Peas, dry Area harvested"
2489,1875419,"Peas, dry Yield"
2490,1875510,"Peas, dry Production"
2491,11405112,Rabbits and hares Stocks
2492,2705312,Rapeseed Area harvested
2493,2705419,Rapeseed Yield
2494,2705510,Rapeseed Production
2495,975312,Triticale Area harvested
2496,975419,Triticale Yield
2497,975510,Triticale Production
2498,7825312,"Bastfibres, other Area harvested"
2499,7825419,"Bastfibres, other Yield"
2500,7825510,"Bastfibres, other Production"
2501,11835422,Beeswax Yield
2502,11835510,Beeswax Production
2503,2175312,"Cashew nuts, with shell Area harvested"
2504,2175419,"Cashew nuts, with shell Yield"
2505,2175510,"Cashew nuts, with shell Production"
2506,1255312,Cassava Area harvested
2507,1255419,Cassava Yield
2508,1255510,Cassava Production
2509,2655312,Castor oil seed Area harvested
2510,2655419,Castor oil seed Yield
2511,2655510,Castor oil seed Production
2512,6615312,"Cocoa, beans Area harvested"
2513,6615419,"Cocoa, beans Yield"
2514,6615510,"Cocoa, beans Production"
2515,6565312,"Coffee, green Area harvested"
2516,6565419,"Coffee, green Yield"
2517,6565510,"Coffee, green Production"
2518,7735312,Flax fibre and tow Area harvested
2519,7735510,Flax fibre and tow Production
2520,10435510,Lard Production
2521,2545312,Oil palm fruit Area harvested
2522,2545419,Oil palm fruit Yield
2523,2545510,Oil palm fruit Production
2524,2585510,"Oil, palm kernel Production"
2525,2565510,Palm kernels Production
2526,5745312,Pineapples Area harvested
2527,5745419,Pineapples Yield
2528,5745510,Pineapples Production
2529,7895312,Sisal Area harvested
2530,7895419,Sisal Yield
2531,7895510,Sisal Production
2532,1225312,Sweet potatoes Area harvested
2533,1225419,Sweet potatoes Yield
2534,1225510,Sweet potatoes Production
2535,6035419,"Fruit, tropical fresh nes Yield"
2536,5715312,"Mangoes, mangosteens, guavas Area harvested"
2537,5715419,"Mangoes, mangosteens, guavas Yield"
2538,5715510,"Mangoes, mangosteens, guavas Production"
2539,1365312,Taro (cocoyam) Area harvested
2540,1365419,Taro (cocoyam) Yield
2541,1365510,Taro (cocoyam) Production
2542,1375312,Yams Area harvested
2543,1375419,Yams Yield
2544,1375510,Yams Production
2545,3675312,Asparagus Area harvested
2546,3675419,Asparagus Yield
2547,3675510,Asparagus Production
2548,5725312,Avocados Area harvested
2549,5725419,Avocados Yield
2550,5725510,Avocados Production
2551,1015312,Canary seed Area harvested
2552,1015419,Canary seed Yield
2553,1015510,Canary seed Production
2554,1085312,Cereals nes Area harvested
2555,1085419,Cereals nes Yield
2556,1085510,Cereals nes Production
2557,8855510,Cream fresh Production
2558,8215312,Fibre crops nes Area harvested
2559,8215419,Fibre crops nes Yield
2560,8215510,Fibre crops nes Production
2561,7735419,Flax fibre and tow Yield
2562,8875510,"Ghee, butteroil of cow milk Production"
2563,2105312,Lupins Area harvested
2564,2105419,Lupins Yield
2565,2105510,Lupins Production
2566,6715312,Maté Area harvested
2567,6715419,Maté Yield
2568,6715510,Maté Production
2569,11665320,Meat nes Producing Animals/Slaughtered
2570,11085417,"Meat, ass Yield/Carcass Weight"
2571,11085510,"Meat, ass Production"
2572,11085320,"Meat, ass Producing Animals/Slaughtered"
2573,10695424,"Meat, duck Yield/Carcass Weight"
2574,10695510,"Meat, duck Production"
2575,10695321,"Meat, duck Producing Animals/Slaughtered"
2576,11635320,"Meat, game Producing Animals/Slaughtered"
2577,10735424,"Meat, goose and guinea fowl Yield/Carcass Weight"
2578,10735510,"Meat, goose and guinea fowl Production"
2579,10735321,"Meat, goose and guinea fowl Producing Animals/Slaughtered"
2580,11115417,"Meat, mule Yield/Carcass Weight"
2581,11115510,"Meat, mule Production"
2582,11115320,"Meat, mule Producing Animals/Slaughtered"
2583,8985510,"Milk, skimmed dried Production"
2584,8895510,"Milk, whole condensed Production"
2585,8975510,"Milk, whole dried Production"
2586,8945510,"Milk, whole evaporated Production"
2587,605510,"Oil, maize Production"
2588,3395510,Oilseeds nes Production
2589,6005312,Papayas Area harvested
2590,6005419,Papayas Yield
2591,6005510,Papayas Production
2592,7485510,Peppermint Production
2593,2805312,Safflower seed Area harvested
2594,2805419,Safflower seed Yield
2595,2805510,Safflower seed Production
2596,4235312,String beans Area harvested
2597,4235419,String beans Yield
2598,4235510,String beans Production
2599,12255510,Tallow Production
2600,6675312,Tea Area harvested
2601,6675419,Tea Yield
2602,6675510,Tea Production
2603,2755312,Tung nuts Area harvested
2604,2755419,Tung nuts Yield
2605,2755510,Tung nuts Production
2606,9005510,"Whey, dry Production"
2607,18165510,Evaporat&Condensed Milk Production
2608,18095510,"Skim Milk&Buttermilk,Dry Production"
2609,2255312,"Hazelnuts, with shell Area harvested"
2610,2255419,"Hazelnuts, with shell Yield"
2611,2255510,"Hazelnuts, with shell Production"
2612,5525312,Blueberries Area harvested
2613,5525419,Blueberries Yield
2614,5525510,Blueberries Production
2615,1955312,"Cow peas, dry Area harvested"
2616,1955419,"Cow peas, dry Yield"
2617,1955510,"Cow peas, dry Production"
2618,5505312,Currants Area harvested
2619,5505419,Currants Yield
2620,5505510,Currants Production
2621,5925312,Kiwi fruit Area harvested
2622,5925419,Kiwi fruit Yield
2623,5925510,Kiwi fruit Production
2624,4465312,"Maize, green Area harvested"
2625,4465419,"Maize, green Yield"
2626,4465510,"Maize, green Production"
2627,8995510,"Milk, dry buttermilk Production"
2628,8965510,"Milk, skimmed condensed Production"
2629,4495419,Mushrooms and truffles Yield
2630,2925312,Mustard seed Area harvested
2631,2925419,Mustard seed Yield
2632,2925510,Mustard seed Production
2633,2525510,"Oil, coconut (copra) Production"
2634,5875312,Persimmons Area harvested
